"";"id";"FDis"
"1103";18430;0
"1104";18441;0,32082304648448
"1105";18448;0
"1106";18468;0,285788709857965
"1107";18476;0,279460669583258
"1108";18477;0
"1109";18488;0
"1110";18501;0
"1111";18510;0
"1112";18540;0,25006989874684
"1113";18543;0,284366025111717
"1114";18569;0,333776343404017
"1115";18576;0
"1116";18591;0,207442883449748
"1117";18596;0,250162590336875
"1118";18601;0
"1119";18606;0,207442883449748
"1120";18611;0
"1121";18617;0,322102863380817
"1122";18620;0,237308308093627
"1123";18644;0
"1124";18649;0
"1125";18655;0,342101095368824
"1126";18678;0
"1127";18681;0,28808993209236
"1128";18687;0,316369987725015
"1129";18697;0,207442883449748
"1130";18704;0,282870591767487
"1131";18715;0,331878241258091
"1132";18720;0,315352977979067
"1133";18727;0
"1134";18729;0,456808445878136
